-1.5747709161749615,0.43785053199023005,0.4859757975510946,-2.655145333611254,2.0019051904288525,-4.217834065546434,-5.572571270523345,2.004747192737729,0.3858750514419788,0.5270264131178382,-1.5717116216115101,-8.932805418376946,-0.6760576271064174
-1.5596381223811355,0.45333536094899096,0.5048098250171028,-2.6311225975927828,2.027426257589362,-4.198338891739353,-5.545892925859415,2.0262447622712503,0.39904461556139903,0.5433014526680349,-1.5524920298336753,-8.16422417479049,-0.6407450790146968
-1.5219196275867966,0.4981356875721524,0.5281560489086283,-2.5896632020159913,2.043358573306824,-4.143396186078331,-5.4877664961732515,2.0514456532196,0.4216136146207457,0.5660196000619976,-1.5263738682764665,-6.105078592654353,-0.5614391642741036
-1.4650044226740209,0.5811022880323242,0.5633460785846374,-2.5207825594321873,2.116787154470241,-4.047549090345476,-5.367335813237558,2.079338730064563,0.45083758564755433,0.6124798908628356,-1.4816195137463657,-3.7875566529844367,-0.5051668542243767
-1.4045477381563194,0.6761719919135881,0.5981822776370361,-2.4452122883530016,2.155851324664358,-3.9420182091243374,-5.216981264430477,2.1089992063237557,0.48680463138147767,0.6603394702945955,-1.4489495147083975,-2.6194997167350778,-0.43752810359918437
-1.3716273770202667,0.7088688810768343,0.6209326597774499,-2.3879247971716264,2.1994154988669403,-3.89237035285189,-5.151017281832564,2.139496282815974,0.5120639373690568,0.6803574983698906,-1.3925326957200275,-2.235986069244912,-0.3841007945353378
-1.337223883508637,0.7419479941636736,0.6615851428216393,-2.3572351472977595,2.2332841962224217,-3.8753985083162306,-5.115879403967846,2.171632821853087,0.5385268269919403,0.6946121458520395,-1.3508071547107492,-2.0946455580853427,-0.34766827293013236
-1.3195445447451684,0.7597703015435266,0.6860595410841029,-2.3216309512356763,2.274807393214469,-3.8592347036942023,-5.09611165448093,2.2073410710086367,0.5575026121835984,0.7026319586967675,-1.3261641085973577,-2.0495588349260303,-0.30301293126250384
-1.2902528473469301,0.7795459009427912,0.6996730427997263,-2.275670549533949,2.307365489246622,-3.833897858944758,-5.050300902172054,2.236476104198734,0.5608984926164059,0.7095585877373012,-1.2927833584530528,-2.0344200284333844,-0.28522602056642427
-1.2590649785680692,0.7965995014804601,0.7242479449931589,-2.245911364802463,2.339543950156063,-3.8320255713400035,-5.0274723549469815,2.2714327660017957,0.5744261463544339,0.7120562795290319,-1.2695583071446896,-2.0224719607811696,-0.2664337299096837
-1.2573445116085171,0.817122262217804,0.7422296724014452,-2.215872589575851,2.351870817833932,-3.834344468851548,-5.010688574268856,2.307334757674876,0.584555664897597,0.7173440305926116,-1.2555926449995725,-2.0188488086839405,-0.2597850119748384
-1.2340516504190182,0.824085468509492,0.750865661610655,-2.202699267519668,2.3823578731614505,-3.8152688478065673,-4.981804571254489,2.3419184651316916,0.5803957959209851,0.7225440964650676,-1.2463185581280998,-2.004807820784163,-0.24998542219721454
-1.2401218039165385,0.8441291340644775,0.7651204343573628,-2.181052382632119,2.4170561559346675,-3.8109961572173763,-4.973182027107919,2.3779074739182486,0.5891538763201214,0.7226843092611596,-1.2451515934988029,-2.0058635504852917,-0.2350727432358995
